"ST_CASE","COUNTY","CITY","DAY","MONTH","YEAR","DAY_WEEK","HOUR","MINUTE","LATITUDE","LONGITUD","WEATHER","FATALS","DRUNK_DR"
530401,61,690,7,10,2015,4,14,18,47.94103333,-122.21770833,2,1,0
530408,53,2230,12,10,2015,2,13,45,47.24250833,-122.41129167,1,1,0
530409,33,109,14,10,2015,4,19,41,47.603375,-122.14307778,1,1,0
530413,11,2370,16,10,2015,6,1,16,45.60446667,-122.55341944,1,1,1
530422,71,2390,29,10,2015,5,18,44,46.07525833,-118.30607222,1,1,1
530423,33,229,24,10,2015,7,15,8,47.470175,-122.33002778,1,1,0
530432,33,229,2,11,2015,2,20,21,47.47508333,-122.33385556,1,1,0
530433,11,2370,3,11,2015,3,17,5,45.65995833,-122.56292778,1,1,0
530434,15,1190,3,11,2015,3,18,49,46.14281944,-122.93084167,1,1,1
530436,5,1850,5,11,2015,5,19,59,46.24761111,-119.32521667,10,1,1
530442,35,180,7,11,2015,7,21,4,47.56838889,-122.66766944,1,1,0
530444,67,1590,9,11,2015,2,13,53,47.03182778,-122.89261389,1,1,0
530446,53,1124,9,11,2015,2,16,0,47.14490278,-122.54103333,10,1,0
530450,53,1124,11,11,2015,4,6,39,47.12092778,-122.55329444,10,1,0
530451,33,109,11,11,2015,4,23,28,47.54980556,-122.17900833,1,1,1
530452,33,170,12,11,2015,5,8,40,47.76284167,-122.20586111,10,2,1
530454,33,1030,12,11,2015,5,23,9,47.374875,-122.30048333,2,1,0
530456,63,2113,13,11,2015,6,14,56,47.67592222,-117.21486667,1,1,0
530458,53,2230,16,11,2015,2,19,3,47.25550833,-122.53271111,2,1,0
530461,67,2320,18,11,2015,4,21,3,47.02815556,-122.94883611,2,1,0
530463,63,2110,7,10,2015,4,1,38,47.66435,-117.43566667,1,1,1
530466,33,1960,30,10,2015,6,23,56,47.53840556,-122.32023611,2,1,1
530467,61,690,19,11,2015,5,18,29,47.88368056,-122.20675,1,1,1
530471,63,2113,24,11,2015,3,13,1,47.63538611,-117.26869722,4,1,0
530474,33,735,28,11,2015,7,20,27,47.31894167,-122.29629444,1,1,0
530475,33,735,25,11,2015,4,5,35,47.26523889,-122.33526111,1,1,0
530478,61,1215,1,12,2015,3,21,59,47.81746111,-122.30859722,2,1,0
530479,33,1820,1,12,2015,3,19,30,47.67387222,-122.11886667,2,1,0
530483,33,1960,3,12,2015,5,15,5,47.70135833,-122.32635,2,1,0
530485,33,100,4,12,2015,6,17,31,47.27383611,-122.260575,1,1,0
530486,11,2370,5,12,2015,7,23,46,45.62693056,-122.61757778,2,1,0
530488,41,1450,7,12,2015,2,18,53,46.60951389,-122.91052222,2,1,0
530492,33,1030,11,12,2015,6,23,0,47.39580278,-122.29168056,10,1,1
530495,61,170,14,12,2015,2,10,35,47.79841111,-122.21203889,1,1,0
530496,33,1820,16,12,2015,4,17,11,47.67532222,-122.16270278,10,1,0
530497,33,735,17,12,2015,5,1,38,47.32438611,-122.29419167,10,2,1
530499,33,1960,17,12,2015,5,2,47,47.63746667,-122.34055278,1,1,1
530502,53,2230,18,12,2015,6,10,37,47.20560556,-122.28937778,2,1,0
530504,63,2110,20,12,2015,1,17,22,47.7154,-117.43503611,4,1,1
530508,53,2230,23,12,2015,4,10,30,47.17071944,-122.40532778,1,1,0
530510,33,1958,26,12,2015,7,23,28,47.43107778,-122.27218056,10,1,0
530511,33,1030,26,12,2015,7,3,45,47.42669167,-122.24431111,1,1,0
530513,53,1124,28,12,2015,2,18,20,47.14852778,-122.55969444,1,1,0
530514,33,1958,28,12,2015,2,17,10,47.46784167,-122.28903056,10,1,1
530518,33,1960,28,12,2015,2,7,49,47.59920833,-122.3172,10,1,1
530519,53,2230,20,11,2015,6,12,30,47.18099722,-122.44323889,1,1,0
530520,49,1180,19,7,2015,1,10,8,46.3419,-124.05355278,10,1,0
530524,33,735,14,7,2015,3,17,6,47.29310833,-122.29230833,1,1,0
530526,63,2110,22,5,2015,6,13,37,47.68618056,-117.37899167,1,1,0
540001,75,1778,2,1,2015,6,15,36,38.06802778,-80.00235833,1,1,0
540002,81,2411,6,1,2015,3,17,28,37.69432778,-81.10045833,10,1,0
540003,55,908,7,1,2015,4,3,10,37.52946389,-81.11205556,10,1,0
540004,81,996,7,1,2015,4,19,54,37.6029,-81.125,10,1,0
540005,79,2247,7,1,2015,4,10,29,38.53689167,-81.89974444,4,1,0
540006,89,1220,8,1,2015,5,17,30,37.6531,-80.8911,1,1,0
540007,109,1125,11,1,2015,1,16,12,37.57736111,-81.80333889,2,1,0
540008,39,2370,11,1,2015,1,3,0,38.39685278,-81.88537222,1,1,0
540009,77,2350,19,1,2015,2,17,58,39.3274,-79.7583,1,1,0
540010,97,340,20,1,2015,3,13,8,38.96711111,-80.25688056,10,1,0
540011,51,1850,14,1,2015,4,8,15,39.79673056,-80.82204722,4,1,0
540012,25,1470,29,1,2015,5,8,27,37.80758333,-80.40971111,10,1,0
540013,37,1140,17,1,2015,7,12,0,39.26138889,-77.76666944,1,1,0
540014,59,691,29,1,2015,5,18,20,37.84942778,-82.20323056,1,1,0
540015,81,170,20,1,2015,3,14,0,37.76741111,-81.19595833,1,1,0
540016,19,1970,31,1,2015,7,2,55,37.97030833,-81.12390556,4,1,0
540017,81,2411,23,1,2015,6,0,5,37.71985278,-81.09856111,10,1,0
540018,99,940,4,2,2015,4,11,45,38.09573889,-82.574475,1,1,0
540020,37,1345,6,2,2015,6,6,30,39.35321389,-77.95989722,1,1,0
540021,29,530,10,2,2015,3,14,20,40.604425,-80.54776111,1,1,0
540022,45,2547,13,2,2015,6,17,58,37.72322778,-81.99799167,1,1,1
540023,69,2830,14,2,2015,7,1,6,40.06460278,-80.71381944,1,1,1
540024,61,1840,17,2,2015,3,20,47,39.66161389,-79.81913889,1,1,0
540025,11,643,10,2,2015,3,13,57,38.41895278,-82.06256944,1,2,0
540026,37,2230,17,2,2015,3,20,50,39.32724722,-77.83499722,1,1,0
540028,51,1020,17,2,2015,3,20,41,39.93430278,-80.75353611,1,1,0
540029,107,2880,28,2,2015,7,3,30,39.35319444,-81.4695,1,1,1
540031,33,1161,1,3,2015,1,3,10,39.37436944,-80.34785556,1,1,1
540033,11,1760,2,3,2015,2,10,22,38.438575,-82.13133611,10,1,0
540035,39,480,6,3,2015,6,23,28,38.33523333,-81.59792222,1,2,1
540036,73,2380,4,2,2015,4,19,6,39.39328333,-81.20294722,1,1,0
540037,49,2910,9,3,2015,2,7,14,39.46515278,-80.25958889,10,1,0
540038,25,2340,10,3,2015,3,13,40,37.76138889,-80.43971944,2,1,0
540039,31,1709,12,3,2015,5,13,56,38.90351389,-78.85132778,1,1,0
540040,19,173,16,3,2015,2,21,0,38.10076667,-81.12691667,1,1,1
540041,31,1743,25,3,2015,4,23,50,38.94474167,-79.00681944,1,1,1
540043,81,170,22,3,2015,1,11,47,37.66943889,-81.11471944,1,1,0
540044,19,890,24,3,2015,3,17,0,38.03200556,-81.12284167,1,1,0
540045,97,340,27,3,2015,6,5,8,38.99641667,-80.24693889,2,1,0
540046,11,1270,29,3,2015,1,4,58,38.39468056,-82.38469167,1,1,0
540049,79,1280,31,3,2015,3,8,34,38.44251667,-82.01253611,1,1,0
540050,49,840,1,4,2015,4,14,55,39.51858056,-80.04407778,1,1,0
540051,59,680,1,4,2015,4,15,14,37.66298056,-82.15708333,1,1,0
540053,47,1390,5,4,2015,1,12,14,37.45833889,-81.50207222,1,1,1
540054,11,1458,5,4,2015,1,21,30,38.477,-82.29936111,1,1,1
540055,31,1998,7,4,2015,3,9,46,39.17578611,-78.93825,1,1,0
540056,107,2040,8,4,2015,4,7,46,39.26696944,-81.53213611,1,1,0
540057,5,2206,10,4,2015,6,23,41,38.14359444,-81.65812222,1,1,0
540058,109,1322,18,4,2015,7,18,49,37.66956667,-81.58092222,10,1,1
540059,107,2040,17,4,2015,6,0,56,39.32461389,-81.46689722,10,1,1
540062,15,550,24,4,2015,6,7,30,38.47511944,-81.07229722,1,1,1
540063,55,1455,24,4,2015,6,12,57,37.49336667,-80.98380833,1,1,0
540064,41,2322,25,4,2015,7,6,30,38.90718056,-80.49875,10,1,0
540066,33,825,26,4,2015,1,16,25,39.40947222,-80.27375833,1,1,1
540067,7,944,30,4,2015,5,6,0,38.62088056,-80.89427778,1,1,0
540068,19,195,13,4,2015,2,9,15,38.22897222,-81.19350556,1,1,0
540069,77,1410,14,4,2015,3,16,41,39.47023889,-79.67501389,1,1,0
540070,61,1840,17,4,2015,6,22,35,39.61543056,-79.91811667,1,2,1
540071,11,1270,24,4,2015,6,1,18,38.38837778,-82.43481667,1,1,0
540072,61,1840,28,4,2015,3,10,14,39.57305556,-79.94771667,1,1,0
540073,69,2630,23,4,2015,5,8,0,40.05190278,-80.63195833,10,1,0
540074,39,2480,4,5,2015,2,19,55,38.35661389,-81.72373611,1,1,0
540075,11,2003,6,5,2015,4,18,8,38.50969167,-82.21915556,1,1,0
540076,81,2470,6,5,2015,4,14,27,37.70700278,-81.26192222,1,1,1
540077,87,2687,9,5,2015,7,20,25,38.61007778,-81.38475556,1,1,0
540078,37,2418,9,5,2015,7,20,38,39.38177222,-77.80383889,1,1,0
540079,35,2310,15,5,2015,6,7,23,38.8156,-81.66178889,1,1,1
540080,57,353,8,5,2015,6,8,20,39.32807222,-78.88305,1,1,0
540081,57,353,18,5,2015,2,17,50,39.37046389,-78.97717222,1,2,0
540082,41,1242,11,5,2015,2,13,47,39.01297222,-80.31881111,1,1,0
540083,19,195,11,5,2015,2,8,45,38.22742778,-81.15700833,1,1,0
540084,7,2884,20,5,2015,4,14,0,38.68736944,-80.91555833,1,1,0
540085,89,2141,21,5,2015,5,17,17,37.57888889,-80.91166944,2,1,0
540086,45,470,25,5,2015,2,2,17,38.007225,-82.06621389,1,1,0
540087,27,1415,26,5,2015,3,4,15,39.17231944,-78.71043056,1,1,0
540088,43,2464,27,5,2015,4,19,37,38.22015278,-81.87330833,1,1,0
540089,7,944,28,5,2015,5,18,49,38.63659444,-80.86408611,1,1,1
540092,27,410,12,3,2015,5,9,45,39.31689167,-78.42780278,1,1,0
540093,61,1840,10,5,2015,1,13,49,39.69809444,-80.046075,1,1,0
540094,101,2652,28,5,2015,5,6,50,38.40061111,-80.49623889,1,1,0
540096,97,340,2,6,2015,3,14,12,38.98061111,-80.17517778,10,1,0
540097,1,180,1,6,2015,2,11,21,39.01566667,-79.93915,10,1,0
540098,103,1930,10,6,2015,4,23,15,39.64420278,-80.85806944,1,1,0
540099,97,2595,10,6,2015,4,2,0,38.878925,-80.148025,1,2,0
540100,41,2004,16,6,2015,3,18,43,38.89212222,-80.5574,10,2,1
540103,39,1605,11,6,2015,5,22,20,38.31229167,-81.53991944,1,1,1
540105,61,1840,25,6,2015,5,2,0,39.717625,-80.06116111,1,1,0
540106,99,940,26,6,2015,6,14,5,38.11517222,-82.58196667,1,1,0
540111,39,242,11,6,2015,5,13,27,38.40336389,-81.54012222,1,1,0
540112,19,1031,18,6,2015,5,9,10,37.92700833,-81.15695278,1,2,0
540114,53,2150,4,7,2015,7,23,10,38.85860278,-82.06852222,1,1,1
540116,79,1940,7,7,2015,3,20,34,38.44299167,-81.83769167,2,1,0
540117,45,1610,11,7,2015,7,0,10,37.73028056,-81.84221944,1,1,1
540118,37,490,16,7,2015,5,0,38,39.28419167,-77.87406389,1,1,1
540119,109,2140,17,7,2015,6,9,0,37.59943056,-81.55372778,1,1,0
540120,83,1290,17,7,2015,6,15,15,38.65528056,-79.92083056,1,1,0
540121,3,1170,20,7,2015,2,17,24,39.55393611,-77.99521667,1,1,0
540122,19,1024,22,7,2015,4,1,20,38.15371389,-81.21498611,1,1,1
540123,105,780,22,7,2015,4,18,45,39.12715833,-81.30288333,1,1,1
540124,19,2400,23,7,2015,5,21,58,37.96422778,-81.19200556,1,1,0
540125,3,1307,25,7,2015,7,10,5,39.368775,-77.99845833,1,1,0
540126,25,2275,25,7,2015,7,2,0,38.02406944,-80.30814167,1,1,1
540127,107,2040,2,7,2015,5,13,35,39.26439444,-81.53893611,1,1,0
540128,39,2370,2,7,2015,5,7,11,38.38310278,-81.85689444,10,1,1
540129,37,1140,6,7,2015,2,18,11,39.25201111,-77.779075,1,1,1
540130,11,1270,10,7,2015,6,3,26,38.40810556,-82.362775,1,1,1
540131,107,2040,12,7,2015,1,13,10,39.26390833,-81.55871111,10,1,0
540132,3,354,25,7,2015,7,3,10,39.31461944,-78.06536667,1,2,1
540133,67,895,29,7,2015,4,11,18,38.27370556,-80.63452222,1,1,0
540135,11,1458,10,7,2015,6,12,30,38.51728889,-82.29799167,1,2,0
540136,61,1840,29,7,2015,4,16,30,39.64831667,-79.88956389,1,1,0
540137,49,880,29,7,2015,4,13,33,39.53221944,-80.2547,1,1,0
540138,61,1840,30,7,2015,5,19,45,39.60526389,-79.931375,1,1,1
540140,101,2725,1,8,2015,7,20,19,38.52361111,-80.31361111,1,1,0
540141,89,2141,1,8,2015,7,19,25,37.55028056,-80.95528056,1,1,1
540142,81,1560,7,8,2015,6,1,30,37.75720556,-81.21437778,10,1,0
540143,99,725,9,8,2015,1,2,46,38.16905,-82.33073056,5,1,1
540144,25,2462,10,8,2015,2,0,48,37.86502222,-80.74862222,1,2,1
540145,35,1348,15,8,2015,7,23,47,38.618425,-81.66334444,1,1,1
540146,37,1140,16,8,2015,1,0,45,39.25038333,-77.81747778,1,1,1
540147,59,1732,17,8,2015,2,21,30,37.6319,-82.09053056,2,1,0
540148,107,2040,11,6,2015,5,13,58,39.24629722,-81.47536944,1,1,0
540149,53,2485,19,8,2015,4,16,15,38.71283056,-82.06768056,1,1,0
540150,61,1840,19,8,2015,4,20,19,39.60806111,-79.88333056,1,1,1
540151,63,2582,21,8,2015,6,7,2,37.62740556,-80.24471111,1,1,0
540154,49,2320,23,8,2015,1,18,0,39.55221667,-80.11954722,1,1,0
540155,55,632,29,8,2015,7,18,0,37.34821667,-81.268675,1,1,1
540156,33,740,3,8,2015,2,20,56,39.26428056,-80.30721944,1,1,1
540157,3,1170,4,8,2015,3,12,17,39.40070278,-78.15202222,1,1,0
540158,97,340,7,8,2015,6,4,20,38.99471944,-80.26416944,1,1,0
540159,87,75,13,8,2015,5,18,23,38.55720278,-81.330875,1,2,1
540160,3,1170,14,8,2015,6,12,29,39.55421944,-78.02253889,1,1,0
540161,37,1140,16,8,2015,1,0,21,39.27163056,-77.76571389,1,1,1
540162,97,340,19,8,2015,4,15,40,38.97266111,-80.12391389,1,1,0
540164,19,1730,2,8,2015,1,21,30,37.87861111,-80.82721944,1,1,1
540165,53,1465,6,8,2015,5,2,30,38.92747222,-81.9134,1,1,1
540166,55,908,18,8,2015,3,10,22,37.56477222,-81.11300556,10,1,0
540167,31,1830,27,8,2015,5,4,25,38.93806111,-79.00666944,1,1,1
540168,27,2522,29,8,2015,7,11,30,39.44695556,-78.68826944,1,1,0
540169,39,2370,31,8,2015,2,20,1,38.38384167,-81.85566944,1,1,1
540170,77,1303,27,8,2015,5,9,34,39.47778611,-79.896625,1,1,0
540171,53,2150,6,9,2015,1,16,45,38.90406944,-82.038775,1,1,0
540172,3,1660,6,9,2015,1,14,35,39.37954722,-77.99989167,1,1,0
540173,89,1220,8,9,2015,3,15,30,37.6409,-80.91318611,1,1,1
540174,39,480,10,9,2015,5,0,30,38.32645556,-81.71400833,10,1,0
540175,43,3000,12,9,2015,7,19,10,38.22913611,-81.96732778,1,1,0
540176,35,20,18,9,2015,6,20,31,38.60399167,-81.57215556,1,1,1
540177,39,480,23,9,2015,4,4,59,38.33341944,-81.71058056,5,1,0
540178,39,480,26,9,2015,7,19,35,38.31666111,-81.57341111,2,1,0
540179,85,820,27,9,2015,1,22,40,39.27946944,-81.02966944,2,1,0
540181,79,1280,14,9,2015,2,13,41,38.41893889,-82.03131389,1,1,0
540183,73,1168,19,9,2015,7,16,45,39.378675,-81.03380556,1,1,0
540184,61,592,20,9,2015,1,15,13,39.67995,-80.10727222,1,1,0
540185,61,1840,20,9,2015,1,13,5,39.60334722,-79.96493889,1,1,1
540186,99,626,27,9,2015,1,15,5,37.94109444,-82.42119722,2,1,0
540188,81,170,2,10,2015,6,6,45,37.77225833,-81.19533333,10,1,0
540189,83,1130,2,10,2015,6,4,0,38.91625278,-79.51306111,1,1,0
540190,39,965,9,10,2015,6,21,57,38.12890278,-81.38830278,10,1,0
540191,39,1250,10,10,2015,7,14,30,38.21097778,-81.37503889,1,1,0
540192,27,3001,11,10,2015,1,16,20,39.18473889,-78.48241389,1,1,1
540193,81,1022,12,10,2015,2,9,55,37.7869,-81.34083889,1,2,0
540194,61,1840,18,10,2015,1,3,17,39.72131944,-80.0616,1,1,0
540196,31,1830,25,10,2015,1,23,0,39.13361111,-78.98188889,1,1,0
540197,59,1700,28,10,2015,4,18,9,37.63533889,-82.14726389,1,1,0
540198,39,619,30,10,2015,6,15,5,38.40084444,-81.74780556,10,1,0
540199,49,2320,30,10,2015,6,14,17,39.53183611,-80.11363889,1,1,0
540200,3,1660,31,10,2015,7,6,28,39.45114444,-77.97798056,1,1,0
540201,39,64,31,10,2015,7,3,28,38.29778056,-81.78879722,1,1,1
540202,107,2040,27,9,2015,1,20,24,39.32821389,-81.43820556,2,1,0
540203,93,1100,27,9,2015,1,18,22,39.08607222,-79.65834444,10,1,1
540204,83,646,1,10,2015,5,5,50,38.79773056,-79.89775556,1,1,0
540205,11,1760,6,10,2015,3,13,40,38.4418,-82.13088056,1,1,0
540206,59,2816,30,8,2015,1,1,49,37.70766944,-82.26554167,1,1,1
540207,85,820,21,8,2015,6,20,50,39.30400556,-81.04956944,2,1,1
540208,55,1980,12,10,2015,2,19,30,37.33930278,-80.96988333,1,1,0
540209,81,165,14,10,2015,4,18,5,37.77963889,-80.934,1,3,0
540210,39,480,15,10,2015,5,22,10,38.36551944,-81.61213056,1,1,1
540211,99,1438,16,10,2015,6,18,30,38.33276111,-82.45369444,1,3,0
540212,3,1660,18,10,2015,1,17,53,39.44148611,-77.94536944,1,1,0
540213,35,2310,19,10,2015,2,8,2,38.83983056,-81.78879444,1,1,0
540214,83,810,27,10,2015,3,18,45,38.92961667,-79.85090556,2,1,0
540215,11,130,27,10,2015,3,20,8,38.42146944,-82.25008333,2,2,0
540216,23,1873,28,10,2015,4,10,53,39.21589722,-79.20623056,2,1,0
540217,47,290,6,11,2015,6,17,10,37.35061944,-81.80156111,1,1,1
540218,49,840,8,11,2015,1,3,10,39.50444722,-80.07018056,1,1,1
540219,11,2003,9,11,2015,2,16,25,38.42385278,-82.218225,10,1,0
540220,25,2275,11,11,2015,4,7,48,38.03321667,-80.33216667,1,1,0
540221,37,490,11,11,2015,4,14,44,39.26889722,-77.83971389,1,1,0
540222,107,2040,13,11,2015,6,18,0,39.263075,-81.58982778,10,1,0
540223,37,1140,16,11,2015,2,8,40,39.26086111,-77.80405,1,1,0
540224,11,1458,6,11,2015,6,17,43,38.568825,-82.28191944,1,1,0
540225,59,691,11,11,2015,4,8,5,37.85943889,-82.18183889,5,1,0
540226,35,1348,13,11,2015,6,12,5,38.66786667,-81.65032222,1,1,0
540227,39,2439,18,11,2015,4,20,45,38.46680833,-81.64578056,2,1,0
540228,39,480,20,11,2015,6,10,0,38.3588,-81.6408,1,1,0
540229,103,2153,24,11,2015,3,12,7,39.58086944,-80.760075,1,1,1
540230,33,540,26,11,2015,5,15,0,39.26638333,-80.37403333,1,1,0
540231,81,68,10,11,2015,3,8,53,37.94908056,-81.42307778,1,1,0
540232,39,2370,19,11,2015,5,1,11,38.32812778,-81.69287222,2,1,1
540233,77,1890,3,12,2015,5,7,44,39.40401389,-79.83426667,1,1,0
540234,81,2411,19,11,2015,5,6,40,37.69716111,-81.08185556,1,1,0
540235,3,1660,18,11,2015,4,18,12,39.45942778,-77.97694722,10,1,0
540236,61,2691,7,12,2015,2,4,40,39.70178889,-80.27675,1,1,1
540237,55,2180,11,12,2015,6,14,55,37.35646667,-81.10378611,1,1,0
540238,39,2439,13,12,2015,1,8,52,38.517675,-81.68566389,1,1,1
540239,59,680,16,12,2015,4,20,23,37.70308333,-82.19426667,1,1,0
540240,1,1330,24,12,2015,5,12,39,38.96108611,-79.99546389,1,1,0
540241,71,950,26,12,2015,7,21,19,38.66826111,-79.25076111,2,1,1
540242,23,1726,26,12,2015,7,16,5,39.11672778,-79.16765278,2,1,0
540243,53,105,7,12,2015,2,19,7,38.64473889,-82.162325,2,1,0
540244,99,1438,9,12,2015,4,14,41,38.32702222,-82.44944444,1,2,0
540245,55,2180,16,12,2015,4,22,13,37.42498889,-81.06516111,10,1,0
540246,27,2330,16,12,2015,4,15,49,39.37658056,-78.73772222,1,3,0
540247,35,1348,18,12,2015,6,8,10,38.66552778,-81.65061111,11,1,0
540248,37,490,18,12,2015,6,19,26,39.27414722,-77.82095,1,1,0
540249,27,410,31,12,2015,5,15,40,39.285,-78.49193889,10,1,0
550002,79,3100,5,1,2015,2,2,6,42.93306667,-87.93541389,1,1,0
550010,105,2320,9,1,2015,6,10,51,42.71123889,-89.0309,1,1,0
550012,133,5060,7,1,2015,4,7,58,43.03702778,-88.22578889,10,1,0
550016,79,3100,17,1,2015,7,6,15,43.08325833,-87.92663333,10,1,0
550021,9,2000,24,1,2015,7,11,20,44.50255556,-88.00492778,10,1,0
550022,131,4440,25,1,2015,1,0,4,43.32680278,-88.27480556,10,1,1
550023,101,795,24,1,2015,7,17,49,42.80775833,-87.94895278,10,2,0
550024,79,3100,13,1,2015,3,17,41,43.0001,-87.91530833,1,1,0
550032,139,2980,6,1,2015,3,22,21,44.20817222,-88.43329167,1,1,0
550039,79,3100,22,2,2015,1,14,15,42.97735,-88.01775,1,2,0
550041,129,4550,10,2,2015,3,17,41,45.82004444,-91.86407778,4,1,0
550048,79,3100,23,1,2015,6,20,6,43.03050833,-87.98550278,10,1,1
550049,9,2000,20,2,2015,6,0,57,44.50691944,-87.99517222,1,1,1
550052,79,3100,18,2,2015,4,17,50,43.03125278,-87.94765278,1,1,0
550062,105,2320,10,3,2015,3,19,12,42.6874,-88.98397222,1,1,0
550065,25,2780,13,3,2015,6,19,17,43.10811667,-89.31655,10,1,1
550072,79,3100,18,3,2015,4,1,38,43.07519444,-87.99215833,1,1,1
550074,79,3100,17,3,2015,3,7,0,43.148675,-88.00913611,1,1,0
550075,109,2220,6,3,2015,6,23,0,44.96339722,-92.72652778,1,1,0
550077,71,2810,21,3,2015,7,19,9,44.07328889,-87.71111944,1,1,0
550078,59,2400,16,3,2015,2,19,33,42.57235278,-87.85525556,10,1,0
550081,79,3100,25,3,2015,4,5,39,43.12693056,-88.02575556,2,1,0
550083,79,3100,25,3,2015,4,15,28,43.05708611,-87.97616389,1,2,0
550084,79,5130,19,3,2015,5,23,19,43.07452222,-88.05750278,1,1,1
550090,59,2400,15,3,2015,1,13,11,42.59706944,-87.82046667,1,1,0
550091,25,2780,28,3,2015,7,9,25,43.11680278,-89.32438056,1,1,0
550093,79,1921,3,3,2015,3,9,27,43.10621667,-87.91790278,4,1,0
550097,25,590,5,4,2015,1,0,13,43.01044444,-89.82444167,1,1,0
550098,73,5110,5,4,2015,1,0,55,44.97650556,-89.63709167,10,1,1
550099,79,3100,2,4,2015,5,5,0,43.01323333,-87.95757222,2,1,0
550105,79,3100,11,4,2015,7,23,35,43.12144444,-88.00600833,1,1,0
550106,79,3100,4,4,2015,7,9,42,43.14878889,-88.005575,1,1,0
550107,79,3100,12,4,2015,1,17,10,43.101175,-87.973225,1,1,0
550112,79,3100,8,4,2015,4,0,30,43.07158611,-87.94981944,2,1,0
550113,79,3100,17,4,2015,6,21,51,43.141925,-88.04514167,1,1,1
550116,69,4840,5,4,2015,1,1,28,45.47163611,-89.71873333,1,2,1
550117,25,2780,20,4,2015,2,17,18,43.04392222,-89.27997222,10,1,0
550118,79,3100,18,4,2015,7,18,50,43.03134444,-87.95535278,1,1,1
550121,79,3100,22,4,2015,4,11,7,42.98650278,-87.90049444,10,1,0
550123,79,3100,28,4,2015,3,11,32,43.06800833,-87.97984722,1,1,0
550124,9,2000,29,4,2015,4,14,21,44.50915833,-87.91245278,1,1,0
550128,105,440,26,4,2015,1,12,16,42.53628611,-88.95318889,1,1,0
550130,117,4330,29,4,2015,4,16,16,43.74677778,-87.71801111,1,1,0
550132,79,3100,1,5,2015,6,8,29,43.14868889,-87.96538333,1,1,0
550133,79,3100,3,5,2015,1,7,15,43.0651,-87.95867778,10,1,0
550134,57,2750,30,4,2015,5,12,40,43.71608611,-89.89106111,1,1,0
550135,39,1730,28,4,2015,3,16,34,43.77596389,-88.43897222,1,1,0
550136,79,3100,2,5,2015,7,19,25,42.99190833,-87.92870556,1,1,1
550137,79,3100,18,4,2015,7,22,0,43.07522778,-87.94693889,1,1,0
550139,141,2880,29,4,2015,4,16,59,44.665625,-90.17365,1,1,0
550140,105,2320,30,4,2015,5,16,40,42.67939167,-89.03945,1,1,0
550144,21,3880,27,4,2015,2,11,33,43.38575278,-89.39983611,1,1,0
550148,79,2015,7,5,2015,5,14,34,42.95194722,-88.0083,1,1,0
550152,79,3100,8,5,2015,6,20,55,42.99721111,-87.92860833,2,1,1
550153,79,3100,12,5,2015,3,16,35,43.10490556,-88.053125,10,1,0
550161,79,3100,21,5,2015,5,23,25,42.981075,-88.00730556,1,1,1
550163,79,3100,22,5,2015,6,22,28,43.12005833,-88.00597778,1,1,0
550165,79,3100,23,5,2015,7,18,49,43.10852778,-87.98620278,1,1,0
550166,79,3100,23,5,2015,7,2,18,43.10074167,-87.96675833,1,2,2
550172,133,3490,23,5,2015,7,16,31,43.11010556,-88.49636389,1,1,0
550174,79,5270,26,5,2015,3,16,3,43.11850833,-87.90529167,10,1,0
550175,11,70,28,5,2015,5,5,30,44.341525,-91.92488611,1,1,0
550177,53,540,22,5,2015,6,16,20,44.30124722,-90.85656944,1,1,0
550179,79,3100,30,5,2015,7,23,0,43.08822778,-87.93325278,1,1,0
550183,139,3280,27,5,2015,4,7,35,44.18285833,-88.46253333,10,1,0
550184,79,2047,24,5,2015,1,19,51,42.93735833,-88.04667222,10,1,1
550187,131,2410,24,5,2015,1,20,42,43.51882778,-88.22738611,2,1,0
550188,79,3100,7,5,2015,5,10,25,43.01224444,-87.933075,1,1,0
550189,79,3100,3,6,2015,4,23,33,43.02162222,-87.95768889,10,1,0
550190,59,2400,4,6,2015,5,18,29,42.55000278,-87.82514722,1,1,1
550193,133,3260,6,6,2015,7,6,35,42.84852778,-88.12815556,10,2,1
550194,101,5371,6,6,2015,7,14,26,42.77484167,-87.76815278,10,1,0
550197,101,3224,9,6,2015,3,14,39,42.75465278,-87.83656667,1,1,0
550199,105,2320,14,6,2015,1,8,20,42.70873333,-88.98419167,2,1,0
550200,25,4720,14,6,2015,1,15,26,43.18478056,-89.26443333,1,1,0
550201,9,2000,14,6,2015,1,19,12,44.48753333,-87.89419722,1,1,1
550203,25,2780,10,6,2015,4,7,24,43.02516111,-89.51939444,1,1,0
550205,25,2780,18,6,2015,5,19,13,43.11672778,-89.32461944,1,1,0
550213,101,3970,21,6,2015,1,1,37,42.73240833,-87.78393056,1,2,2
550220,101,3224,25,6,2015,5,7,29,42.72548333,-87.95310278,10,1,0
550221,79,3100,4,6,2015,5,8,18,43.03863611,-87.97197222,10,1,0
550225,139,2980,15,6,2015,2,8,35,44.23638889,-88.43845,10,1,0
550226,79,3100,18,6,2015,5,23,29,43.08715,-87.94701389,1,1,1
550231,79,3100,4,7,2015,7,2,35,43.07441944,-87.991325,1,1,1
550237,9,2000,9,7,2015,5,15,56,44.49666944,-88.04249722,1,1,1
550238,25,2780,13,7,2015,2,9,12,43.07471667,-89.43870556,1,1,0
550241,79,3100,14,7,2015,3,7,43,43.16330278,-88.00466667,10,1,0
